,pca-2d-one,pca-2d-two,Type,image_name
137,45.50225,-2.2636447,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/PBC_20200408_00R-Scene-006-ScanRegion5_S0M3_DAPI01024.tiff
138,91.90003,3.533159,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/PBC_20200408_00R-Scene-006-ScanRegion5_S0M1_DAPI0512.tiff
139,0.45367822,-5.0852866,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/PBC_20200408_00R-Scene-006-ScanRegion5_S0M0_DAPI1024512.tiff
140,107.211,3.9285724,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/PBC_20200408_00R-Scene-006-ScanRegion5_S0M0_DAPI1536512.tiff
141,8.835869,-6.058393,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/NAS_20200408_00R-Scene-070-ScanRegion69_S0M2_DAPI10241024.tiff
142,-9.746006,-3.8686132,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/NAS_20200408_00R-Scene-041-ScanRegion40_S0M3_DAPI5120.tiff
143,42.246483,-1.2962141,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/MVM_MVM008_20210126_R18_v1-Scene-49-ScanRegion48_S0M3_DAPI5121024.tiff
144,-7.234969,-6.2420063,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/HHCC_20200408_00R-Scene-110-ScanRegion109_S0M5_DAPI5120.tiff
145,15.338394,-5.386534,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/HHCC_20200408_00R-Scene-110-ScanRegion109_S0M5_DAPI1024512.tiff
146,34.299892,-5.048849,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/HHCC_20200408_00R-Scene-045-ScanRegion44_S0M1_DAPI01024.tiff
147,28.382652,-5.710736,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/HHCC_20200408_00R-Scene-031-ScanRegion30_S0M6_DAPI01024.tiff
148,-7.64558,-4.96276,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/HCV_20200408_00R-Scene-084-ScanRegion83_S0M7_DAPI00.tiff
149,-17.576975,-1.9634899,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/HCV_20200408_00R-Scene-084-ScanRegion83_S0M7_DAPI5120.tiff
150,1.1795177,-3.5030823,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/HCV_20200408_00R-Scene-084-ScanRegion83_S0M5_DAPI512512.tiff
151,-20.382181,-2.9075067,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/HCV_20200408_00R-Scene-084-ScanRegion83_S0M4_DAPI5121536.tiff
152,6.948079,-7.530479,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/HCV_20200408_00R-Scene-023-ScanRegion22_S0M2_DAPI1024512.tiff
153,58.377197,-2.1828046,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DT1_R10_V1-Scene-39-ScanRegion38_S0M4_DAPI10241024.tiff
154,69.97941,-0.97954714,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DT1_R08_V1-Scene-40-ScanRegion39_S0M10_DAPI1536512.tiff
155,118.16852,5.8141217,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DT1_R08_V1-Scene-40-ScanRegion39_S0M10_DAPI15361024.tiff
156,-8.535452,-3.360452,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DT1_R05_V1-Scene-06-ScanRegion5_S0M6_DAPI512512.tiff
157,53.868557,-2.5918605,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200601_34R-Scene-39-ScanRegion38_S0M2_DAPI10241536.tiff
158,109.278885,4.843869,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200601_34R-Scene-39-ScanRegion38_S0M2_DAPI15361536.tiff
159,-12.993833,-4.3513985,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200601_34R-Scene-11-ScanRegion10_S0M1_DAPI01536.tiff
160,-7.6896715,-5.1035123,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200601_34R-Scene-11-ScanRegion10_S0M1_DAPI5121536.tiff
161,6.1939435,-4.799847,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200529_32R-Scene-13-ScanRegion12_S0M3_DAPI01024.tiff
162,51.612038,1.6205108,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200529_32R-Scene-07-ScanRegion6_S0M5_DAPI5121536.tiff
163,34.183395,-2.289588,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200529_32R-Scene-07-ScanRegion6_S0M4_DAPI15361024.tiff
164,25.937382,-7.1883287,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200526_29R-Scene-22-ScanRegion21_S0M4_DAPI5120.tiff
165,10.6018715,-6.712674,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200526_29R-Scene-22-ScanRegion21_S0M4_DAPI15360.tiff
166,9.320669,-6.003976,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200526_29R-Scene-22-ScanRegion21_S0M1_DAPI5121536.tiff
167,2.6690655,-5.2420926,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200526_29R-Scene-03-ScanRegion2_S0M7_DAPI0512.tiff
168,-10.744338,-4.6446004,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200526_29R-Scene-03-ScanRegion2_S0M6_DAPI1536512.tiff
169,-16.821955,-3.4893198,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200526_29R-Scene-03-ScanRegion2_S0M4_DAPI00.tiff
170,49.64102,-4.947209,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200526_29R-Scene-03-ScanRegion2_S0M3_DAPI1024512.tiff
171,19.777903,-5.171919,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200522_27R-Scene-04-ScanRegion3_S0M7_DAPI15360.tiff
172,-1.3541213,-5.416936,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200520_25R-Scene-12-ScanRegion11_S0M4_DAPI01024.tiff
173,-8.582915,-5.6007695,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200518_23R-Scene-11-ScanRegion10_S0M1_DAPI10240.tiff
174,-13.720778,-3.5195563,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200511_18R-Scene-11-ScanRegion10_S0M3_DAPI10240.tiff
175,3.7778947,-5.6617527,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200511_18R-Scene-11-ScanRegion10_S0M1_DAPI15361536.tiff
176,7.5475006,-6.6882863,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200421_04R-Scene-20-ScanRegion19_S0M6_DAPI512512.tiff
177,64.489914,-2.1916552,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200421_04R-Scene-20-ScanRegion19_S0M6_DAPI1024512.tiff
178,1.0439063,-7.5695324,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL10_20200416_01R-Scene-22-ScanRegion21_S0M1_DAPI5121536.tiff
179,0.051808897,-6.137095,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL09_20200527_30R-Scene-24-ScanRegion23_S0M1_DAPI0512.tiff
180,19.611273,-2.2294586,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/DLBCL09_20200527_30R-Scene-24-ScanRegion23_S0M0_DAPI1536512.tiff
181,29.37611,-5.6467514,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/CTR_20200408_00R-Scene-130-ScanRegion129_S0M7_DAPI10240.tiff
182,10.230535,-7.0322113,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/CTR_20200408_00R-Scene-130-ScanRegion129_S0M3_DAPI01536.tiff
183,34.98115,-3.4305768,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/CTR_20200408_00R-Scene-090-ScanRegion89_S0M3_DAPI10241536.tiff
184,2.4167316,-7.7958646,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/CTR_20200408_00R-Scene-033-ScanRegion32_S0M1_DAPI5121536.tiff
185,18.14686,-7.8126764,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/CTR_20200408_00R-Scene-020-ScanRegion19_S0M4_DAPI0512.tiff
186,4.573118,-5.3257117,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/CTR_20200408_00R-Scene-020-ScanRegion19_S0M4_DAPI01024.tiff
187,74.63062,0.57621664,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/CTR_20200408_00R-Scene-020-ScanRegion19_S0M3_DAPI0512.tiff
188,130.41495,8.194708,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/CTR_20200408_00R-Scene-020-ScanRegion19_S0M3_DAPI01024.tiff
189,111.00924,3.5384853,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/CTR_20200408_00R-Scene-020-ScanRegion19_S0M3_DAPI512512.tiff
190,129.21906,5.6006265,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/CTR_20200408_00R-Scene-020-ScanRegion19_S0M3_DAPI1024512.tiff
191,80.05153,1.8559384,Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008//train/Artifacts/CTR_20200408_00R-Scene-020-ScanRegion19_S0M3_DAPI1536512.tiff
192,-21.105116,-0.25044262,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/HHCC_20200408_00R-Scene-110-ScanRegion109_S0M5_DAPI14671496.tiff
193,-21.097673,0.18239762,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/HHCC_20200408_00R-Scene-045-ScanRegion44_S0M0_DAPI55517.tiff
194,-23.929384,0.2683374,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/DT1_R05_V1-Scene-02-ScanRegion1_S0M9_DAPI13471271.tiff
195,-20.719482,-0.30214456,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/DT1_R01_V2-Scene-15-ScanRegion14_S0M7_DAPI768641.tiff
196,-22.893028,-0.30285147,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/DLBCL10_20200520_25R-Scene-25-ScanRegion24_S0M3_DAPI763815.tiff
197,-22.934042,-1.8421638,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/TOX_20200506_14R-Scene-090-ScanRegion89_S0M4_DAPI78135.tiff
198,-23.086826,-1.1702051,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/P8_20200512_18R-Scene-3-ScanRegion2_S0M20_DAPI7967.tiff
199,-24.0924,1.8645678,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200507_15R-Scene-019-ScanRegion18_S0M2_DAPI523140.tiff
200,-27.157627,22.91765,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200429_09R-Scene-041-ScanRegion40_S0M3_DAPI2671135.tiff
201,-24.846878,1.3703564,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200427_07R-Scene-041-ScanRegion40_S0M1_DAPI1301469.tiff
202,-25.041952,4.551461,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/DLBCL10_20200522_27R-Scene-04-ScanRegion3_S0M4_DAPI1443623.tiff
203,-23.030495,2.8743212,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/HHCC_20200408_00R-Scene-116-ScanRegion115_S0M4_DAPI190165.tiff
204,-23.975285,-0.21968299,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/HHCC_20200408_00R-Scene-110-ScanRegion109_S0M5_DAPI1467237.tiff
205,-25.54197,4.42591,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/DT1_R05_V1-Scene-06-ScanRegion5_S0M6_DAPI15021019.tiff
206,-25.06893,3.8770506,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/DT1_R05_V1-Scene-02-ScanRegion1_S0M8_DAPI1507400.tiff
207,-21.738428,-1.755776,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/DLBCL10_20200526_29R-Scene-22-ScanRegion21_S0M1_DAPI8311358.tiff
208,-24.29078,2.7567942,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/TOX_20200506_14R-Scene-090-ScanRegion89_S0M8_DAPI599765.tiff
209,-23.444424,-1.4175905,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/P9_20200422_04R-Scene-1-ScanRegion0_S0M6_DAPI1331902.tiff
210,-23.610891,-1.7280647,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200507_15R-Scene-041-ScanRegion40_S0M1_DAPI14271472.tiff
211,-24.00653,1.06387,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200503_11R-Scene-041-ScanRegion40_S0M1_DAPI271586.tiff
212,-23.764778,-0.6684776,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200428_08R-Scene-019-ScanRegion18_S0M2_DAPI12151419.tiff
213,-23.74588,1.8183023,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/DLBCL13_R20_V01_DLBCL_LM_S1M3_DAPI22201.tiff
214,-25.07682,0.80111706,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/DLBCL10_20200513_20R-Scene-34-ScanRegion33_S0M1_DAPI7051083.tiff
215,-24.98102,3.2135918,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200428_08R-Scene-041-ScanRegion40_S0M4_DAPI1291425.tiff
216,-21.75262,-2.4969265,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200426_06R-Scene-041-ScanRegion40_S0M4_DAPI5391153.tiff
217,-24.006353,1.4610268,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/DLBCL10_20200513_20R-Scene-34-ScanRegion33_S0M1_DAPI33680.tiff
218,-23.518623,1.0196301,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/DLBCL10_20200513_20R-Scene-34-ScanRegion33_S0M1_DAPI336791.tiff
219,-23.157276,0.3127779,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200428_08R-Scene-041-ScanRegion40_S0M4_DAPI11291.tiff
220,-25.110489,5.6688166,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200427_07R-Scene-041-ScanRegion40_S0M1_DAPI15051301.tiff
221,-22.452097,12.935912,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/DLBCL10_20200513_20R-Scene-34-ScanRegion33_S0M1_DAPI13401258.tiff
222,-15.14633,-2.6414497,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200507_15R-Scene-019-ScanRegion18_S0M2_DAPI691477.tiff
223,-25.95799,5.8463697,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200430_10R-Scene-041-ScanRegion40_S0M1_DAPI830912.tiff
224,-21.233244,-2.2803319,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200427_07R-Scene-070-ScanRegion69_S0M2_DAPI1008624.tiff
225,-22.554781,3.5618927,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/DLBCL10_20200513_20R-Scene-34-ScanRegion33_S0M1_DAPI8441437.tiff
226,-23.141462,0.51652855,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/P8_20200512_18R-Scene-3-ScanRegion2_S0M20_DAPI9673.tiff
227,-23.077156,1.9841386,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200507_15R-Scene-041-ScanRegion40_S0M1_DAPI1427921.tiff
228,-22.85145,3.3987608,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200430_10R-Scene-019-ScanRegion18_S0M2_DAPI131997.tiff
229,-22.934622,0.9399617,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200427_07R-Scene-041-ScanRegion40_S0M4_DAPI118321.tiff
230,-24.105206,-2.050025,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/DLBCL10_20200513_20R-Scene-34-ScanRegion33_S0M1_DAPI194460.tiff
231,-24.333853,2.0004246,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200408_00R-Scene-041-ScanRegion40_S0M3_DAPI1258819.tiff
232,-24.246178,1.9992765,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/HHCC_20200408_00R-Scene-116-ScanRegion115_S0M4_DAPI8501424.tiff
233,-21.31675,0.13448997,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/HHCC_20200408_00R-Scene-116-ScanRegion115_S0M4_DAPI850190.tiff
234,-23.287203,0.44386658,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/HHCC_20200408_00R-Scene-110-ScanRegion109_S0M5_DAPI2371343.tiff
235,-24.22464,3.7198825,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/HHCC_20200408_00R-Scene-001-ScanRegion0_S0M1_DAPI5781159.tiff
236,-24.800913,2.6355293,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/DT1_R05_V1-Scene-02-ScanRegion1_S0M9_DAPI1271624.tiff
237,-27.192982,25.89838,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/DT1_R01_V2-Scene-15-ScanRegion14_S0M7_DAPI768324.tiff
238,-20.734234,0.7010764,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/TOX_20200506_14R-Scene-090-ScanRegion89_S0M8_DAPI9391466.tiff
239,-22.531233,2.2661145,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/TOX_20200506_14R-Scene-090-ScanRegion89_S0M4_DAPI27778.tiff
240,-22.255098,2.7110069,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200507_15R-Scene-041-ScanRegion40_S0M1_DAPI14721110.tiff
241,-23.38127,2.3092587,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200503_11R-Scene-041-ScanRegion40_S0M1_DAPI1433271.tiff
242,-23.571804,-0.50826794,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200427_07R-Scene-070-ScanRegion69_S0M2_DAPI12591008.tiff
243,-21.554708,0.73692983,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200426_06R-Scene-041-ScanRegion40_S0M4_DAPI59539.tiff
244,-22.90888,5.045713,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200426_06R-Scene-041-ScanRegion40_S0M1_DAPI990186.tiff
245,-23.553654,-0.012729541,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200422_04R-Scene-041-ScanRegion40_S0M3_DAPI1281631.tiff
246,-21.633703,-1.6033069,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200421_03R-Scene-070-ScanRegion69_S0M2_DAPI13021015.tiff
247,-20.53166,-1.1380419,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200421_03R-Scene-070-ScanRegion69_S0M2_DAPI12221302.tiff
248,-22.940353,1.2541646,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200421_03R-Scene-070-ScanRegion69_S0M2_DAPI12221268.tiff
249,-23.910858,-0.8523172,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200419_01R-Scene-041-ScanRegion40_S0M4_DAPI13241451.tiff
250,-23.302572,-1.098453,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200419_01R-Scene-041-ScanRegion40_S0M1_DAPI2971446.tiff
251,-23.4844,1.6530521,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200419_01R-Scene-041-ScanRegion40_S0M1_DAPI1103297.tiff
252,-24.797432,3.3535066,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/NAS_20200408_00R-Scene-019-ScanRegion18_S0M2_DAPI311308.tiff
253,-21.58554,0.16768135,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/LUNG16_R26_V01_LUNG01_YVH_S0M7_DAPI1485782.tiff
254,-22.532814,-0.33544952,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/DLBCL13_R20_V01_DLBCL_LM_S23M1_DAPI9401526.tiff
255,-24.79147,1.5279238,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/DLBCL13_R20_V01_DLBCL_LM_S1M5_DAPI3991059.tiff
256,-21.017878,0.046446204,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/DLBCL10_20200513_20R-Scene-34-ScanRegion33_S0M1_DAPI10851157.tiff
257,-20.800001,-0.8175657,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/CTR_20200507_15R-Scene-006-ScanRegion5_S0M0_DAPI1274383.tiff
258,-21.39748,1.3143854,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/CTR_20200428_08R-Scene-021-ScanRegion20_S0M5_DAPI367815.tiff
259,-23.391224,-1.8154547,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/CTR_20200428_08R-Scene-021-ScanRegion20_S0M4_DAPI1338929.tiff
260,-25.177326,3.0739067,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M204_DAPI9501141.tiff
261,-22.772362,1.6106558,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M204_DAPI5351386.tiff
262,-25.280893,1.0428005,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M197_DAPI12111112.tiff
263,-28.394848,45.715317,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M197_DAPI355740.tiff
264,-23.603659,-0.0040634656,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M100_DAPI8741177.tiff
265,-26.292055,31.388157,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M316_DAPI3061277.tiff
266,-22.777508,-0.92768174,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M293_DAPI9021208.tiff
267,-25.267412,4.0500736,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M118_DAPI467304.tiff
268,-22.758207,-0.23399858,No_Artifact,/mnt/data/QC_raw_images/Madhavi/External artifacts/Model512_1008/train/No_Artifacts/CD3OX40_R02_V01_ETIME_MDA_S2M81_DAPI11901462.tiff
