,pca-2d-one,pca-2d-two,Type,image_name
137,-4.0668173,-6.5383005,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M165_DAPI9501338.tiff
138,-18.324577,12.116292,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M166_DAPI718116.tiff
139,-3.1570032,-7.483746,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M185_DAPI1429239.tiff
140,-5.3756266,-5.5180135,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M217_DAPI1434371.tiff
141,-4.213079,-7.4302278,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M217_DAPI83922.tiff
142,-4.9021416,-6.3947625,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M217_DAPI831434.tiff
143,-2.8472948,-7.6527,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M118_DAPI103867.tiff
144,-3.3743026,-7.397779,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M121_DAPI1485580.tiff
145,-5.3025713,-4.82589,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M122_DAPI1601331.tiff
146,-3.5607758,-6.824186,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M122_DAPI1388931.tiff
147,-3.3800201,-8.335975,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M122_DAPI1388160.tiff
148,-8.409359,-0.9566865,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M140_DAPI22142.tiff
149,-7.1611342,-5.043765,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M141_DAPI1981176.tiff
150,-10.348725,2.5944915,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M142_DAPI34150.tiff
151,-12.567975,5.8435087,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M142_DAPI140534.tiff
152,-11.672937,1.775814,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/KID8_R02_V1_KIDNEY_YVH_S2M33_DAPI_0_1476.tiff
153,-0.7008373,-10.011106,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M144_DAPI64590.tiff
154,-21.19026,15.274024,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M276_DAPI151167.tiff
155,-10.623181,4.346855,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/UZTMA_R09_V02_MEL05A_MDA_S23M8_DAPI12981254.tiff
156,-16.667448,10.868769,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/UZTMA_R09_V02_MEL05A_MDA_S23M8_DAPI1298380.tiff
157,-4.882616,-4.7503424,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/UZTMA_R09_V02_MEL05A_MDA_S23M7_DAPI1367437.tiff
158,-7.822875,-4.9199786,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/UZTMA_R09_V02_MEL05A_MDA_S23M4_DAPI2381272.tiff
159,-9.598957,-0.91526335,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/UZTMA_R09_V02_MEL05A_MDA_S23M4_DAPI948238.tiff
160,-3.1548994,-7.5505824,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/UZTMA_R09_V02_MEL05A_MDA_S17M11_DAPI356661.tiff
161,0.7536278,-9.583813,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M30_DAPI11081489.tiff
162,-3.0202422,-7.84662,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M30_DAPI12781108.tiff
163,0.4176001,-10.516321,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/C3-KID8_R22_S1_KID8_DAPI_7380_4920.tiff
164,-15.734239,5.943284,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M128_DAPI1195112.tiff
165,-21.244864,12.401271,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M164_DAPI134779.tiff
166,-11.386559,1.5147512,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M128_DAPI6511195.tiff
167,-0.91225475,-6.3832717,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M249_DAPI7380.tiff
168,-5.289767,-5.3461,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/UZTMA_R09_V02_MEL05A_MDA_S23M8_DAPI14621286.tiff
169,-5.8579717,-1.2876307,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/POLANDTMA_R01_V01_MEL07_MDA_S0M1_DAPI6761173.tiff
170,-2.5575223,-6.013656,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/POLANDTMA_R01_V01_MEL07_MDA_S0M1_DAPI9041092.tiff
171,-5.8426533,-3.9886405,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M121_DAPI135892.tiff
172,-6.121418,-4.2050247,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M143_DAPI352174.tiff
173,-12.479107,4.5184903,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/AIH_20200424_05R-Scene-03-ScanRegion2_S0M1_DAPI1010597.tiff
174,-5.235674,-6.5150285,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/UZTMA_R09_V02_MEL05A_MDA_S23M4_DAPI6841181.tiff
175,-7.0190206,-2.5629344,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M121_DAPI1511960.tiff
176,-5.516418,-5.8813915,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M143_DAPI1400352.tiff
177,-10.489608,0.9189923,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M162_DAPI13201467.tiff
178,-8.272182,1.2384703,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/UZTMA_R09_V02_MEL05A_MDA_S23M4_DAPI1465734.tiff
179,-6.4060593,-3.5387416,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/UZTMA_R09_V02_MEL05A_MDA_S23M4_DAPI1312853.tiff
180,-1.8454226,-7.0037866,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/AIH_20200424_05R-Scene-03-ScanRegion2_S0M1_DAPI10101519.tiff
181,-6.6022563,-3.9407172,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/POLANDTMA_R01_V01_MEL07_MDA_S20M7_DAPI1512786.tiff
182,-4.5373225,-6.680874,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/POLANDTMA_R01_V01_MEL07_MDA_S0M1_DAPI6761229.tiff
183,-2.3876598,-8.40258,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M249_DAPI73946.tiff
184,-7.334194,-2.8613386,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/P8_20200512_18R-Scene-3-ScanRegion2_S0M27_DAPI781938.tiff
185,-3.5932539,-7.4267077,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/POLANDTMA_R01_V01_MEL07_MDA_S0M1_DAPI12291386.tiff
186,-2.7227857,-9.108884,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M143_DAPI1400953.tiff
187,-5.859089,-3.464276,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/P8_20200512_18R-Scene-3-ScanRegion2_S0M27_DAPI9381418.tiff
188,-4.448282,-7.486128,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M89_DAPI8521292.tiff
189,-3.245055,-6.0119815,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/DLBCL13_R20_V01_DLBCL_LM_S17M6_DAPI1821366.tiff
190,-8.837944,-0.6264484,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M12_DAPI1526132.tiff
191,-6.198835,-4.550423,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M113_DAPI87576.tiff
192,-13.611899,8.904357,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M245_DAPI1192143.tiff
193,-9.637353,0.40575925,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M200_DAPI1266966.tiff
194,-24.637877,21.245686,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M228_DAPI4451320.tiff
195,-2.8826988,-8.559004,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M123_DAPI7311161.tiff
196,-6.7997384,-2.5851505,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M229_DAPI858699.tiff
197,-13.482091,4.8274016,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M293_DAPI91861.tiff
198,-6.505668,-3.1202605,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M229_DAPI699218.tiff
199,-16.627,12.166634,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M65_DAPI1891474.tiff
200,-2.1369166,-8.568214,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M175_DAPI9401258.tiff
201,-4.7005734,-6.0021935,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M272_DAPI5971118.tiff
202,-13.853405,7.306457,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/DLBCL13_R20_V01_DLBCL_LM_S2M6_DAPI658157.tiff
203,-19.493488,13.41836,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/POLANDTMA_R01_V01_MEL07_MDA_S20M4_DAPI5081414.tiff
204,-8.281602,-0.65569156,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/P8_20200512_18R-Scene-3-ScanRegion2_S0M32_DAPI8961277.tiff
205,-17.10762,10.792509,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M244_DAPI583483.tiff
206,-2.8804772,-8.012367,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/DLBCL13_R20_V01_DLBCL_LM_S29M2_DAPI805873.tiff
207,-17.50403,11.137367,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M198_DAPI1116819.tiff
208,-22.67311,17.999483,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M245_DAPI82766.tiff
209,-16.092283,12.158858,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M272_DAPI532597.tiff
210,-5.7811003,-4.160215,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/DLBCL13_R20_V01_DLBCL_LM_S11M1_DAPI170630.tiff
211,-3.95042,-6.7206607,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M249_DAPI8101525.tiff
212,-7.363559,-2.3560314,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/DLBCL13_R20_V01_DLBCL_LM_S21M0_DAPI850105.tiff
213,-18.325369,12.404883,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M200_DAPI12661213.tiff
214,-13.968847,7.4241147,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M152_DAPI13201467.tiff
215,-5.217422,-4.0245132,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/DLBCL13_R20_V01_DLBCL_LM_S11M1_DAPI630278.tiff
216,-12.040463,5.4578547,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/DLBCL13_R20_V01_DLBCL_LM_S22M1_DAPI803337.tiff
217,-18.014921,11.420113,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M200_DAPI12131212.tiff
218,-5.4354796,-4.445172,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M315_DAPI406599.tiff
219,-10.623181,4.346855,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M183_DAPI12981254.tiff
220,-5.3889837,-4.9885774,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M158_DAPI1476430.tiff
221,-30.731865,29.684923,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M274_DAPI28238.tiff
222,-31.933155,31.222046,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M274_DAPI192282.tiff
223,-8.616352,-1.4233103,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M216_DAPI155489.tiff
224,-4.699276,-6.2095904,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/DLBCL13_R20_V01_DLBCL_LM_S2M3_DAPI1445989.tiff
225,-14.7571335,8.684749,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/DLBCL13_R20_V01_DLBCL_LM_S24M5_DAPI792958.tiff
226,-17.6641,11.546124,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M267_DAPI287954.tiff
227,-22.795338,18.972181,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M152_DAPI14851320.tiff
228,-22.394833,18.469341,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M179_DAPI989622.tiff
229,-0.20955081,-9.081485,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M269_DAPI321292.tiff
230,-11.04593,3.0515003,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M292_DAPI14970.tiff
231,0.38987783,-8.894619,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/C3-KID8_R22_S1_KID8_DAPI_7872_9348.tiff
232,-9.315686,-0.90565383,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/KID8_R02_V1_KIDNEY_YVH_S2M19_DAPI_1968_1476.tiff
233,-9.631535,0.013026124,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/KID8_R02_V1_KIDNEY_YVH_S2M36_DAPI_0_1476.tiff
234,-8.048409,-1.019725,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/KID8_R02_V1_KIDNEY_YVH_S2M32_DAPI_1968_1476.tiff
235,-8.258001,-1.4506714,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/KID8_R02_V1_KIDNEY_YVH_S2M35_DAPI_492_1968.tiff
236,-10.887102,0.89235336,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/KID8_R02_V1_KIDNEY_YVH_S2M20_DAPI_1968_1476.tiff
237,-18.38254,12.962163,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M267_DAPI9541151.tiff
238,-1.3958042,-7.310108,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M176_DAPI1298244.tiff
239,-21.232323,18.28996,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M244_DAPI1479583.tiff
240,-2.0179634,-8.0172205,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/TMA10A_R05_V04_MEL04B_MDA_S15M4_DAPI471238.tiff
241,-3.0240934,-7.0941124,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M123_DAPI686731.tiff
242,-16.767004,13.278348,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M179_DAPI62219.tiff
243,-14.588845,8.233665,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M253_DAPI14201152.tiff
244,-2.0786104,-7.223244,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M203_DAPI715209.tiff
245,-2.1198535,-9.088499,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M103_DAPI11111515.tiff
246,-3.706251,-7.0463996,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M224_DAPI1218170.tiff
247,-17.761057,12.299761,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M252_DAPI1111839.tiff
248,-1.6443744,-6.9756145,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M317_DAPI11931274.tiff
249,-6.0765867,-3.8478122,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M117_DAPI384763.tiff
250,-23.052956,21.325903,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC007_R11_V01_CRC01_MVM_S0M253_DAPI11521442.tiff
251,-17.95139,13.276073,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M247_DAPI828.tiff
252,-4.065234,-6.124644,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M176_DAPI1298166.tiff
253,-2.8373325,-8.676703,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/DLBCL13_R20_V01_DLBCL_LM_S34M6_DAPI1113552.tiff
254,-6.3085604,-3.3845284,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/TMA10A_R05_V04_MEL04B_MDA_S5M2_DAPI1164762.tiff
255,-6.833217,-2.6768126,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M40_DAPI394658.tiff
256,-9.555856,0.17622049,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/DLBCL13_R20_V01_DLBCL_LM_S28M1_DAPI362105.tiff
257,-13.601489,8.165947,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M67_DAPI377747.tiff
258,-4.167147,-6.0940185,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M39_DAPI9391033.tiff
259,-6.5512724,-4.7691293,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M127_DAPI657762.tiff
260,-5.8244724,-5.2768397,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M178_DAPI9584.tiff
261,-18.20491,13.737485,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M159_DAPI1182144.tiff
262,-1.4225909,-9.108406,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M39_DAPI1033835.tiff
263,-4.6668196,-5.017803,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M178_DAPI4551.tiff
264,1.0774136,-9.039553,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/DLBCL13_R20_V01_DLBCL_LM_S25M2_DAPI454781.tiff
265,-5.0780287,-5.87027,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M67_DAPI377173.tiff
266,-8.721934,-0.7799588,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CRC004_R10_V01_CRC01_MVM_S0M126_DAPI9441182.tiff
267,-7.627929,-1.5302184,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M48_DAPI1207346.tiff
268,-5.6757126,-5.9283314,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/DLBCL13_R20_V01_DLBCL_LM_S25M2_DAPI4541188.tiff
269,-5.7565823,-5.4629107,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/DLBCL13_R20_V01_DLBCL_LM_S25M2_DAPI11881303.tiff
270,-10.415351,1.3329524,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/KID8_R02_V1_KIDNEY_YVH_S2M36_DAPI_0_984.tiff
271,0.010809856,-9.654336,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/C3-KID8_R22_S1_KID8_DAPI_7872_5412.tiff
272,-8.355099,-1.020533,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/KID8_R02_V1_KIDNEY_YVH_S2M35_DAPI_1968_984.tiff
273,-5.136476,-4.985854,No_Artifact,/mnt/data/QC_raw_images/Madhavi/Air bubbles/Model1008/train/No_Artifacts/KID8_R02_V1_KIDNEY_YVH_S2M36_DAPI_1476_0.tiff
